,Molècula,Tanimoto,És Actiu,Actiu més semblant
0,"c1ccc(cc1)[C@H](Cc1ccc(c(c1)Br)C(F)(F)P(=O)([O-])[O-])C(=O)c1ccccc1	CHEMBL8758
",1.0,1,"c1ccc(cc1)[C@@H](Cc1ccc(c(c1)Br)C(F)(F)P(=O)([O-])[O-])C(=O)c1ccccc1	CHEMBL8758
"
1,"c1ccc(cc1)[C@@H](Cc1ccc(c(c1)Br)C(F)(F)P(=O)([O-])[O-])C(=O)c1ccccc1	CHEMBL8758
",1.0,1,"c1ccc(cc1)[C@H](Cc1ccc(c(c1)Br)C(F)(F)P(=O)([O-])[O-])C(=O)c1ccccc1	CHEMBL8758
"
2,"c1ccc(cc1)/C=C/C[C@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)C(=O)c1ccccc1	CHEMBL9087
",1.0,1,"c1ccc(cc1)/C=C/C[C@@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)C(=O)c1ccccc1	CHEMBL9087
"
3,"c1ccc(cc1)/C=C/C[C@@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)C(=O)c1ccccc1	CHEMBL9087
",1.0,1,"c1ccc(cc1)/C=C/C[C@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)C(=O)c1ccccc1	CHEMBL9087
"
4,"CCCCc1c(c2ccccc2o1)c1ccc(cc1)c1ccc(cc1)O[C@H](Cc1ccccc1)C(=O)[O-]	CHEMBL279242
",1.0,1,"CCCCc1c(c2ccccc2o1)c1ccc(cc1)c1ccc(cc1)O[C@@H](Cc1ccccc1)C(=O)[O-]	CHEMBL279242
"
5,"CCCCc1c(c2ccccc2o1)c1ccc(cc1)c1ccc(cc1)O[C@@H](Cc1ccccc1)C(=O)[O-]	CHEMBL279242
",1.0,1,"CCCCc1c(c2ccccc2o1)c1ccc(cc1)c1ccc(cc1)O[C@H](Cc1ccccc1)C(=O)[O-]	CHEMBL279242
"
6,"C[C@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)n1c2ccccc2nn1	CHEMBL410646
",1.0,1,"C[C@@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)n1c2ccccc2nn1	CHEMBL410646
"
7,"C[C@@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)n1c2ccccc2nn1	CHEMBL410646
",1.0,1,"C[C@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)n1c2ccccc2nn1	CHEMBL410646
"
8,"CCCCCNC(=O)[C@H](Cc1ccc(c2c1cccc2)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NC(=O)C	CHEMBL303333
",1.0,1,"CCCCCNC(=O)[C@@H](Cc1ccc(c2c1cccc2)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NC(=O)C	CHEMBL303333
"
9,"CCCCCNC(=O)[C@@H](Cc1ccc(c2c1cccc2)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NC(=O)C	CHEMBL303333
",1.0,1,"CCCCCNC(=O)[C@H](Cc1ccc(c2c1cccc2)N(c1ccccc1C(=O)[O-])C(=O)C(=O)[O-])NC(=O)C	CHEMBL303333
"
10,"c1ccc(cc1)COC(=O)[C@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)n1c2ccccc2nn1	CHEMBL267245
",1.0,1,"c1ccc(cc1)COC(=O)[C@@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)n1c2ccccc2nn1	CHEMBL267245
"
11,"c1ccc(cc1)COC(=O)[C@@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)n1c2ccccc2nn1	CHEMBL267245
",1.0,1,"c1ccc(cc1)COC(=O)[C@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)n1c2ccccc2nn1	CHEMBL267245
"
12,"c1ccc(cc1)CCC[C@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)n1c2ccccc2nn1	CHEMBL9321
",1.0,1,"c1ccc(cc1)CCC[C@@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)n1c2ccccc2nn1	CHEMBL9321
"
13,"c1ccc(cc1)[C@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(Cc1ccc(cc1)Br)n1c2ccccc2nn1	CHEMBL9339
",1.0,1,"c1ccc(cc1)[C@@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(Cc1ccc(cc1)Br)n1c2ccccc2nn1	CHEMBL9339
"
14,"c1ccc(cc1)[C@@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(Cc1ccc(cc1)Br)n1c2ccccc2nn1	CHEMBL9339
",1.0,1,"c1ccc(cc1)[C@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(Cc1ccc(cc1)Br)n1c2ccccc2nn1	CHEMBL9339
"
15,"CC1(SC[C@H](S1)CCC(=O)Nc1ccc2c(c1)C[C@@H](OC2)C(=O)[O-])C	CHEMBL556076
",1.0,1,"CC1(SC[C@@H](S1)CCC(=O)Nc1ccc2c(c1)C[C@@H](OC2)C(=O)[O-])C	CHEMBL556076
"
16,"CC1(SC[C@@H](S1)CCC(=O)Nc1ccc2c(c1)C[C@@H](OC2)C(=O)[O-])C	CHEMBL556076
",1.0,1,"CC1(SC[C@H](S1)CCC(=O)Nc1ccc2c(c1)C[C@@H](OC2)C(=O)[O-])C	CHEMBL556076
"
17,"c1ccc(cc1)C(=O)[C@](Cc1ccc(cc1)C(=O)[O-])(Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])c1ccccc1	CHEMBL8660
",1.0,1,"c1ccc(cc1)C(=O)[C@@](Cc1ccc(cc1)C(=O)[O-])(Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])c1ccccc1	CHEMBL8660
"
18,"c1ccc(cc1)C(=O)[C@@](Cc1ccc(cc1)C(=O)[O-])(Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])c1ccccc1	CHEMBL8660
",1.0,1,"c1ccc(cc1)C(=O)[C@](Cc1ccc(cc1)C(=O)[O-])(Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])c1ccccc1	CHEMBL8660
"
19,"CC1(SC[C@H](S1)CCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-])C	CHEMBL549372
",1.0,1,"CC1(SC[C@@H](S1)CCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-])C	CHEMBL549372
"
20,"CC1(SC[C@@H](S1)CCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-])C	CHEMBL549372
",1.0,1,"CC1(SC[C@H](S1)CCC(=O)Nc1ccc2c(c1)CO[C@H](C2)C(=O)[O-])C	CHEMBL549372
"
21,"c1ccc(cc1)/C=C/C[C@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)n1c2ccccc2nn1	CHEMBL416145
",0.8905950095969289,1,"c1ccc(cc1)/C=C/C[C@@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)n1c2ccccc2nn1	CHEMBL416145
"
22,"c1ccc(cc1)/C=C/C[C@@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)n1c2ccccc2nn1	CHEMBL416145
",0.8905950095969289,1,"c1ccc(cc1)/C=C/C[C@](Cc1ccc(cc1)C(F)(F)P(=O)([O-])[O-])(c1ccccc1)n1c2ccccc2nn1	CHEMBL416145
"
23,"Cc1cc(cc(c1O[C@H](Cc1ccccc1)C(=O)[O-])C)c1ccc(cc1)c1c2ccccc2oc1Cc1ccccc1	CHEMBL278862
",0.8806236080178174,1,"Cc1cc(cc(c1O[C@@H](Cc1ccccc1)C(=O)[O-])C)c1ccc(cc1)c1c2ccccc2oc1Cc1ccccc1	CHEMBL278862
"
24,"Cc1cc(cc(c1O[C@@H](Cc1ccccc1)C(=O)[O-])C)c1ccc(cc1)c1c2ccccc2oc1Cc1ccccc1	CHEMBL278862
",0.8806236080178174,1,"Cc1cc(cc(c1O[C@H](Cc1ccccc1)C(=O)[O-])C)c1ccc(cc1)c1c2ccccc2oc1Cc1ccccc1	CHEMBL278862
"
25,"CC1(SC[C@H](S1)CCCCC(=O)Nc1ccc2c(c1)C[C@@H](OC2)C(=O)[O-])C	CHEMBL564699
",0.8116838487972509,1,"CC1(SC[C@@H](S1)CCCCC(=O)Nc1ccc2c(c1)C[C@@H](OC2)C(=O)[O-])C	CHEMBL564699
"
26,"CC1(SC[C@@H](S1)CCCCC(=O)Nc1ccc2c(c1)C[C@@H](OC2)C(=O)[O-])C	CHEMBL564699
",0.8116838487972509,1,"CC1(SC[C@H](S1)CCCCC(=O)Nc1ccc2c(c1)C[C@@H](OC2)C(=O)[O-])C	CHEMBL564699
"
27,"c1ccc(cc1)CCCc1c[nH]c(n1)[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)F	CHEMBL253500
",0.8111607142857142,1,"c1ccc(cc1)CCCc1c[nH]c(n1)[C@H](Cc1ccc(cc1)[C@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)F	CHEMBL253500
"
28,"c1ccc(cc1)CCCc1c[nH]c(n1)[C@H](Cc1ccc(cc1)[C@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)F	CHEMBL253500
",0.8111607142857142,1,"c1ccc(cc1)CCCc1c[nH]c(n1)[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)F	CHEMBL253500
"
29,"c1ccc(cc1)CCCc1c[nH]c(n1)[C@@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)F	CHEMBL253500
",0.8111607142857142,1,"c1ccc(cc1)CCCc1c[nH]c(n1)[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)F	CHEMBL253500
"
30,"c1ccc(cc1)CCCc1c[nH]c(n1)[C@@H](Cc1ccc(cc1)[C@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)F	CHEMBL253500
",0.8111607142857142,1,"c1ccc(cc1)CCCc1c[nH]c(n1)[C@H](Cc1ccc(cc1)[C@@H]1CC(=NS1(=O)=O)[O-])NS(=O)(=O)c1cccc(c1)F	CHEMBL253500
"
31,"CS(=O)(=O)O[C@@H]1[C@H](CCC[C@@H]1Cl)Cc1ccc(c(c1)O)N1CC(=O)CS1(=O)=O	CHEMBL604457
",0.7995881949210707,1,"CS(=O)(=O)O[C@@H]1[C@H](CCC[C@H]1Cl)Cc1ccc(c(c1)O)N1CC(=O)CS1(=O)=O	CHEMBL604457
"
32,"CS(=O)(=O)O[C@@H]1[C@H](CCC[C@H]1Cl)Cc1ccc(c(c1)O)N1CC(=O)CS1(=O)=O	CHEMBL604457
",0.7995881949210707,1,"CS(=O)(=O)O[C@@H]1[C@H](CCC[C@@H]1Cl)Cc1ccc(c(c1)O)N1CC(=O)CS1(=O)=O	CHEMBL604457
"
33,"CS(=O)(=O)O[C@@H]1[C@@H](CCC[C@@H]1Cl)Cc1ccc(c(c1)O)N1CC(=O)CS1(=O)=O	CHEMBL604457
",0.7995881949210707,1,"CS(=O)(=O)O[C@@H]1[C@H](CCC[C@@H]1Cl)Cc1ccc(c(c1)O)N1CC(=O)CS1(=O)=O	CHEMBL604457
"
34,"CS(=O)(=O)O[C@@H]1[C@@H](CCC[C@H]1Cl)Cc1ccc(c(c1)O)N1CC(=O)CS1(=O)=O	CHEMBL604457
",0.7995881949210707,1,"CS(=O)(=O)O[C@@H]1[C@H](CCC[C@@H]1Cl)Cc1ccc(c(c1)O)N1CC(=O)CS1(=O)=O	CHEMBL604457
"
35,"CS(=O)(=O)O[C@H]1[C@H](CCC[C@@H]1Cl)Cc1ccc(c(c1)O)N1CC(=O)CS1(=O)=O	CHEMBL604457
",0.7995881949210707,1,"CS(=O)(=O)O[C@@H]1[C@H](CCC[C@@H]1Cl)Cc1ccc(c(c1)O)N1CC(=O)CS1(=O)=O	CHEMBL604457
"
36,"CS(=O)(=O)O[C@H]1[C@H](CCC[C@H]1Cl)Cc1ccc(c(c1)O)N1CC(=O)CS1(=O)=O	CHEMBL604457
",0.7995881949210707,1,"CS(=O)(=O)O[C@@H]1[C@H](CCC[C@@H]1Cl)Cc1ccc(c(c1)O)N1CC(=O)CS1(=O)=O	CHEMBL604457
"
37,"CS(=O)(=O)O[C@H]1[C@@H](CCC[C@@H]1Cl)Cc1ccc(c(c1)O)N1CC(=O)CS1(=O)=O	CHEMBL604457
",0.7995881949210707,1,"CS(=O)(=O)O[C@@H]1[C@H](CCC[C@@H]1Cl)Cc1ccc(c(c1)O)N1CC(=O)CS1(=O)=O	CHEMBL604457
"
38,"CS(=O)(=O)O[C@H]1[C@@H](CCC[C@H]1Cl)Cc1ccc(c(c1)O)N1CC(=O)CS1(=O)=O	CHEMBL604457
